SubjectId Activity variable mean
17 LAYING TimeBodyGyroJerkMeanY -0.0361961143943662
17 LAYING TimeBodyGyroJerkMeanZ -0.0604927046338028
17 LAYING TimeBodyGyroJerkStDevX -0.980792372112676
17 LAYING TimeBodyGyroJerkStDevY -0.983135596619718
17 LAYING TimeBodyGyroJerkStDevZ -0.988221713380282
17 LAYING TimeBodyAccMagMean -0.953021411126761
17 LAYING TimeBodyAccMagStDev -0.948257993521127
17 LAYING TimeGravityAccMagMean -0.953021411126761
17 LAYING TimeGravityAccMagStDev -0.948257993521127
17 LAYING TimeBodyAccJerkMagMean -0.981607627887324
17 LAYING TimeBodyAccJerkMagStDev -0.980126745352113
17 LAYING TimeBodyGyroMagMean -0.960733121690141
17 LAYING TimeBodyGyroMagStDev -0.959325498732394
17 LAYING TimeBodyGyroJerkMagMean -0.985542411126761
17 LAYING TimeBodyGyroJerkMagStDev -0.982038121126761
17 LAYING FreqBodyAccMeanX -0.974359280140845
17 LAYING FreqBodyAccMeanY -0.954648102253521
17 LAYING FreqBodyAccMeanZ -0.965406091549296
17 LAYING FreqBodyAccStDevX -0.972438525352113
17 LAYING FreqBodyAccStDevY -0.942791615915493
17 LAYING FreqBodyAccStDevZ -0.950116956478873
17 LAYING FreqBodyAccMeanFreqX -0.115141826580282
17 LAYING FreqBodyAccMeanFreqY 0.0546075608732394
17 LAYING FreqBodyAccMeanFreqZ 0.0834467170676056
17 LAYING FreqBodyAccJerkMeanX -0.98147206915493
17 LAYING FreqBodyAccJerkMeanY -0.977212387746479
17 LAYING FreqBodyAccJerkMeanZ -0.98038005915493
17 LAYING FreqBodyAccJerkStDevX -0.983213244366197
17 LAYING FreqBodyAccJerkStDevY -0.978343915774648
17 LAYING FreqBodyAccJerkStDevZ -0.983854158873239
17 LAYING FreqBodyAccJerkMeanFreqX 0.188447976580282
17 LAYING FreqBodyAccJerkMeanFreqY 0.0279305879725352
17 LAYING FreqBodyAccJerkMeanFreqZ 0.0265752327492958
17 LAYING FreqBodyGyroMeanX -0.971949211126761
17 LAYING FreqBodyGyroMeanY -0.973669098591549
17 LAYING FreqBodyGyroMeanZ -0.976164852112676
17 LAYING FreqBodyGyroStDevX -0.977203498309859
17 LAYING FreqBodyGyroStDevY -0.970627806901408
17 LAYING FreqBodyGyroStDevZ -0.978357126056338
17 LAYING FreqBodyGyroMeanFreqX 0.00656792310211268
17 LAYING FreqBodyGyroMeanFreqY 0.0154847631971831
17 LAYING FreqBodyGyroMeanFreqZ 0.131970584167183
17 LAYING FreqBodyAccMagMean -0.961046326338028
17 LAYING FreqBodyAccMagStDev -0.949042531690141
17 LAYING FreqBodyAccMagMeanFreq -0.0494678208816901
17 LAYING FreqBodyBodyAccJerkMagMean -0.979687318732394
17 LAYING FreqBodyBodyAccJerkMagStDev -0.979657231408451
17 LAYING FreqBodyBodyAccJerkMagMeanFreq 0.374273668633803
17 LAYING FreqBodyBodyGyroMagMean -0.969014444788732
17 LAYING FreqBodyBodyGyroMagStDev -0.96002383915493
17 LAYING FreqBodyBodyGyroMagMeanFreq -0.0465567390414085
17 LAYING FreqBodyBodyGyroJerkMagMean -0.982765526478873
17 LAYING FreqBodyBodyGyroJerkMagStDev -0.981983437605634
17 LAYING FreqBodyBodyGyroJerkMagMeanFreq 0.242850862323944
17 LAYING AngletBodyAccMeanGravity 0.00777276090309859
17 LAYING AngletBodyAccJerkMeanGravityMean 0.0190444742957746
17 LAYING AngletBodyGyroMeanGravityMean 0.0150996692507042
17 LAYING AngletBodyGyroJerkMeanGravityMean -0.0530255507746479
17 LAYING AngleXGravityMean 0.395076582253521
17 LAYING AngleYGravityMean -0.426235558450704
17 LAYING AngleZGravityMean -0.555002876901408
17 SITTING TimeBodyAccMeanX 0.2773570196875
17 SITTING TimeBodyAccMeanY -0.014156274084375
17 SITTING TimeBodyAccMeanZ -0.11362408509375
17 SITTING TimeBodyAccStDevX -0.9944439053125
17 SITTING TimeBodyAccStDevY -0.96185862984375
17 SITTING TimeBodyAccStDevZ -0.96572919578125
17 SITTING TimeGravityAccMeanX 0.94488374765625
17 SITTING TimeGravityAccMeanY -0.002814673171875
17 SITTING TimeGravityAccMeanZ -0.135803881679687
17 SITTING TimeGravityAccStDevX -0.99019661703125
17 SITTING TimeGravityAccStDevY -0.9667201059375
17 SITTING TimeGravityAccStDevZ -0.9566106440625
17 SITTING TimeBodyAccJerkMeanX 0.075070986171875
17 SITTING TimeBodyAccJerkMeanY 0.0056097104915625
17 SITTING TimeBodyAccJerkMeanZ -0.0015544841534375
17 SITTING TimeBodyAccJerkStDevX -0.99434060296875
17 SITTING TimeBodyAccJerkStDevY -0.98863700234375
17 SITTING TimeBodyAccJerkStDevZ -0.990529261875
17 SITTING TimeBodyGyroMeanX -0.042549159015625
17 SITTING TimeBodyGyroMeanY -0.0669245931234375
17 SITTING TimeBodyGyroMeanZ 0.0860053803375
17 SITTING TimeBodyGyroStDevX -0.98963832578125
17 SITTING TimeBodyGyroStDevY -0.98612868078125
17 SITTING TimeBodyGyroStDevZ -0.9797052259375
17 SITTING TimeBodyGyroJerkMeanX -0.094247696875
17 SITTING TimeBodyGyroJerkMeanY -0.0411134199378125
17 SITTING TimeBodyGyroJerkMeanZ -0.051090324421875
17 SITTING TimeBodyGyroJerkStDevX -0.9952559371875
17 SITTING TimeBodyGyroJerkStDevY -0.9949818809375
17 SITTING TimeBodyGyroJerkStDevZ -0.9938412575
17 SITTING TimeBodyAccMagMean -0.97274734640625
17 SITTING TimeBodyAccMagStDev -0.96506519109375
17 SITTING TimeGravityAccMagMean -0.97274734640625
17 SITTING TimeGravityAccMagStDev -0.96506519109375
17 SITTING TimeBodyAccJerkMagMean -0.99281471515625
17 SITTING TimeBodyAccJerkMagStDev -0.99144649921875
17 SITTING TimeBodyGyroMagMean -0.967177744375
17 SITTING TimeBodyGyroMagStDev -0.97541025484375
17 SITTING TimeBodyGyroJerkMagMean -0.996334795
17 SITTING TimeBodyGyroJerkMagStDev -0.994446755625
17 SITTING FreqBodyAccMeanX -0.9939693815625
17 SITTING FreqBodyAccMeanY -0.96992798921875
17 SITTING FreqBodyAccMeanZ -0.97484160453125
17 SITTING FreqBodyAccStDevX -0.99465731359375
17 SITTING FreqBodyAccStDevY -0.959789141875
17 SITTING FreqBodyAccStDevZ -0.96292107328125
17 SITTING FreqBodyAccMeanFreqX 0.0284866289765625
17 SITTING FreqBodyAccMeanFreqY 0.135749049678125
17 SITTING FreqBodyAccMeanFreqZ 0.183913630364062
17 SITTING FreqBodyAccJerkMeanX -0.99454262109375
17 SITTING FreqBodyAccJerkMeanY -0.9883274196875
17 SITTING FreqBodyAccJerkMeanZ -0.9888280653125
17 SITTING FreqBodyAccJerkStDevX -0.9946131621875
17 SITTING FreqBodyAccJerkStDevY -0.98991581109375
17 SITTING FreqBodyAccJerkStDevZ -0.99081824828125
17 SITTING FreqBodyAccJerkMeanFreqX 0.232009757914063
17 SITTING FreqBodyAccJerkMeanFreqY 0.0885338998796875
17 SITTING FreqBodyAccJerkMeanFreqZ 0.099508166859375
17 SITTING FreqBodyGyroMeanX -0.98841106765625
17 SITTING FreqBodyGyroMeanY -0.98879397953125
17 SITTING FreqBodyGyroMeanZ -0.98161709828125
17 SITTING FreqBodyGyroStDevX -0.99004126046875
17 SITTING FreqBodyGyroStDevY -0.984813098125
17 SITTING FreqBodyGyroStDevZ -0.9809696453125
17 SITTING FreqBodyGyroMeanFreqX 0.167684958779688
17 SITTING FreqBodyGyroMeanFreqY -0.148799346228125
17 SITTING FreqBodyGyroMeanFreqZ 0.123430240928125
17 SITTING FreqBodyAccMagMean -0.973626755
17 SITTING FreqBodyAccMagStDev -0.9653996796875
17 SITTING FreqBodyAccMagMeanFreq 0.126009669051562
17 SITTING FreqBodyBodyAccJerkMagMean -0.99142725046875
17 SITTING FreqBodyBodyAccJerkMagStDev -0.99031962640625
17 SITTING FreqBodyBodyAccJerkMagMeanFreq 0.38152125453125
17 SITTING FreqBodyBodyGyroMagMean -0.98336929234375
17 SITTING FreqBodyBodyGyroMagStDev -0.97471085296875
17 SITTING FreqBodyBodyGyroMagMeanFreq -0.0181759388351563
17 SITTING FreqBodyBodyGyroJerkMagMean -0.995204564375
17 SITTING FreqBodyBodyGyroJerkMagStDev -0.99362452375
17 SITTING FreqBodyBodyGyroJerkMagMeanFreq 0.3586823609625
17 SITTING AngletBodyAccMeanGravity -0.0091761503225
17 SITTING AngletBodyAccJerkMeanGravityMean 0.00281352192328125
17 SITTING AngletBodyGyroMeanGravityMean 0.02454278904375
17 SITTING AngletBodyGyroJerkMeanGravityMean -0.0571530263296875
17 SITTING AngleXGravityMean -0.81445408953125
17 SITTING AngleYGravityMean 0.085758277453125
17 SITTING AngleZGravityMean 0.117860678351562
17 STANDING TimeBodyAccMeanX 0.277942503333333
17 STANDING TimeBodyAccMeanY -0.0174120064169231
17 STANDING TimeBodyAccMeanZ -0.111432145565
17 STANDING TimeBodyAccStDevX -0.991163919871795
17 STANDING TimeBodyAccStDevY -0.968176663717949
17 STANDING TimeBodyAccStDevZ -0.970462679230769
17 STANDING TimeGravityAccMeanX 0.904678547435897
17 STANDING TimeGravityAccMeanY -0.257486817948718
17 STANDING TimeGravityAccMeanZ -0.202687757012821
17 STANDING TimeGravityAccStDevX -0.985751365769231
17 STANDING TimeGravityAccStDevY -0.975810476025641
17 STANDING TimeGravityAccStDevZ -0.969171762179487
17 STANDING TimeBodyAccJerkMeanX 0.0740864955641026
17 STANDING TimeBodyAccJerkMeanY 0.00657853452564103
17 STANDING TimeBodyAccJerkMeanZ -0.00403599594166667
17 STANDING TimeBodyAccJerkStDevX -0.992094005512821
17 STANDING TimeBodyAccJerkStDevY -0.98666125974359
17 STANDING TimeBodyAccJerkStDevZ -0.991217027307692
17 STANDING TimeBodyGyroMeanX -0.0269576937130769
17 STANDING TimeBodyGyroMeanY -0.0770632126371795
17 STANDING TimeBodyGyroMeanZ 0.0880561869358974
17 STANDING TimeBodyGyroStDevX -0.981373082948718
17 STANDING TimeBodyGyroStDevY -0.985121164615385
17 STANDING TimeBodyGyroStDevZ -0.985538363333333
17 STANDING TimeBodyGyroJerkMeanX -0.101289168653846
17 STANDING TimeBodyGyroJerkMeanY -0.0404518753974359
17 STANDING TimeBodyGyroJerkMeanZ -0.0546331330897436
17 STANDING TimeBodyGyroJerkStDevX -0.989257196282051
17 STANDING TimeBodyGyroJerkStDevY -0.993699908589744
17 STANDING TimeBodyGyroJerkStDevZ -0.992327099487179
17 STANDING TimeBodyAccMagMean -0.977635981410256
17 STANDING TimeBodyAccMagStDev -0.975377309871795
17 STANDING TimeGravityAccMagMean -0.977635981410256
17 STANDING TimeGravityAccMagStDev -0.975377309871795
17 STANDING TimeBodyAccJerkMagMean -0.991742753589744
17 STANDING TimeBodyAccJerkMagStDev -0.990363248205128
17 STANDING TimeBodyGyroMagMean -0.978184576538462
17 STANDING TimeBodyGyroMagStDev -0.977680837435897
17 STANDING TimeBodyGyroJerkMagMean -0.993672973717949
17 STANDING TimeBodyGyroJerkMagStDev -0.992372117307692
17 STANDING FreqBodyAccMeanX -0.990927533846154
17 STANDING FreqBodyAccMeanY -0.97417056948718
17 STANDING FreqBodyAccMeanZ -0.980231575769231
17 STANDING FreqBodyAccStDevX -0.991318528333333
17 STANDING FreqBodyAccStDevY -0.966427323846154
17 STANDING FreqBodyAccStDevZ -0.966999000897436
17 STANDING FreqBodyAccMeanFreqX -0.0325532545820513
17 STANDING FreqBodyAccMeanFreqY 0.0455207736730769
17 STANDING FreqBodyAccMeanFreqZ 0.107584733661538
17 STANDING FreqBodyAccJerkMeanX -0.992129225769231
17 STANDING FreqBodyAccJerkMeanY -0.986278342435897
17 STANDING FreqBodyAccJerkMeanZ -0.989563633076923
17 STANDING FreqBodyAccJerkStDevX -0.992775377692308
17 STANDING FreqBodyAccJerkStDevY -0.988200349487179
17 STANDING FreqBodyAccJerkStDevZ -0.991450377692308
17 STANDING FreqBodyAccJerkMeanFreqX 0.257118196283333
17 STANDING FreqBodyAccJerkMeanFreqY 0.0739987319439744
17 STANDING FreqBodyAccJerkMeanFreqZ 0.0847226210125641
17 STANDING FreqBodyGyroMeanX -0.980696264102564
17 STANDING FreqBodyGyroMeanY -0.987334041282051
17 STANDING FreqBodyGyroMeanZ -0.985954978205128
17 STANDING FreqBodyGyroStDevX -0.981791318076923
17 STANDING FreqBodyGyroStDevY -0.983946584871795
17 STANDING FreqBodyGyroStDevZ -0.986725274871795
17 STANDING FreqBodyGyroMeanFreqX -0.139034612666154
17 STANDING FreqBodyGyroMeanFreqY -0.162736719461538
17 STANDING FreqBodyGyroMeanFreqZ 0.0601796814102564
17 STANDING FreqBodyAccMagMean -0.980967748205128
17 STANDING FreqBodyAccMagStDev -0.975504840641026
17 STANDING FreqBodyAccMagMeanFreq 0.119058407512821
17 STANDING FreqBodyBodyAccJerkMagMean -0.990162798846154
17 STANDING FreqBodyBodyAccJerkMagStDev -0.989472086666667
17 STANDING FreqBodyBodyAccJerkMagMeanFreq 0.426849040797436
17 STANDING FreqBodyBodyGyroMagMean -0.984291131538461
17 STANDING FreqBodyBodyGyroMagStDev -0.977263418717949
17 STANDING FreqBodyBodyGyroMagMeanFreq -0.115635141833333
17 STANDING FreqBodyBodyGyroJerkMagMean -0.992723939358974
17 STANDING FreqBodyBodyGyroJerkMagStDev -0.992177303589744
17 STANDING FreqBodyBodyGyroJerkMagMeanFreq 0.314617814282051
17 STANDING AngletBodyAccMeanGravity 0.0151142472629487
17 STANDING AngletBodyAccJerkMeanGravityMean 0.00301967217179487
17 STANDING AngletBodyGyroMeanGravityMean 0.0443821693333333
17 STANDING AngletBodyGyroJerkMeanGravityMean 0.0704568026666667
17 STANDING AngleXGravityMean -0.66226282474359
17 STANDING AngleYGravityMean 0.260217512307692
17 STANDING AngleZGravityMean 0.164226520641026
17 WALKING TimeBodyAccMeanX 0.272341855245902
17 WALKING TimeBodyAccMeanY -0.0184875403339344
17 WALKING TimeBodyAccMeanZ -0.109792122032787
17 WALKING TimeBodyAccStDevX -0.31950017295082
17 WALKING TimeBodyAccStDevY -0.0175797885542623
17 WALKING TimeBodyAccStDevZ -0.265824489180328
17 WALKING TimeGravityAccMeanX 0.92811236852459
17 WALKING TimeGravityAccMeanY -0.179927382704918
17 WALKING TimeGravityAccMeanZ -0.190265949622951
17 WALKING TimeGravityAccStDevX -0.980983351639344
17 WALKING TimeGravityAccStDevY -0.968613202622951
17 WALKING TimeGravityAccStDevZ -0.956903248196721
17 WALKING TimeBodyAccJerkMeanX 0.0773188580032787
17 WALKING TimeBodyAccJerkMeanY 0.0130098548360656
17 WALKING TimeBodyAccJerkMeanZ 0.0243753334442623
17 WALKING TimeBodyAccJerkStDevX -0.355492635409836
17 WALKING TimeBodyAccJerkStDevY -0.0935385034
17 WALKING TimeBodyAccJerkStDevZ -0.534303311639344
17 WALKING TimeBodyGyroMeanX -0.00922265519180328
17 WALKING TimeBodyGyroMeanY -0.0839773343770492
17 WALKING TimeBodyGyroMeanZ 0.0757132656704918
17 WALKING TimeBodyGyroStDevX -0.47981351295082
17 WALKING TimeBodyGyroStDevY -0.454932903934426
17 WALKING TimeBodyGyroStDevZ -0.386044435409836
17 WALKING TimeBodyGyroJerkMeanX -0.109959237927869
17 WALKING TimeBodyGyroJerkMeanY -0.0379251328622951
17 WALKING TimeBodyGyroJerkMeanZ -0.0513807166754098
17 WALKING TimeBodyGyroJerkStDevX -0.431296148196721
17 WALKING TimeBodyGyroJerkStDevY -0.560203489016393
17 WALKING TimeBodyGyroJerkStDevZ -0.524422887377049
17 WALKING TimeBodyAccMagMean -0.151151487704918
17 WALKING TimeBodyAccMagStDev -0.461837866885246
17 WALKING TimeGravityAccMagMean -0.151151487704918
17 WALKING TimeGravityAccMagStDev -0.461837866885246
17 WALKING TimeBodyAccJerkMagMean -0.301093269180328
17 WALKING TimeBodyAccJerkMagStDev -0.275672786229508
17 WALKING TimeBodyGyroMagMean -0.335009836885246
17 WALKING TimeBodyGyroMagStDev -0.522494763606557
17 WALKING TimeBodyGyroJerkMagMean -0.517167440655738
17 WALKING TimeBodyGyroJerkMagStDev -0.53970849147541
17 WALKING FreqBodyAccMeanX -0.360991674918033
17 WALKING FreqBodyAccMeanY -0.0650267622126229
17 WALKING FreqBodyAccMeanZ -0.382832802295082
17 WALKING FreqBodyAccStDevX -0.304806274098361
17 WALKING FreqBodyAccStDevY -0.0556137930852459
17 WALKING FreqBodyAccStDevZ -0.262391594918033
17 WALKING FreqBodyAccMeanFreqX -0.414940955557377
17 WALKING FreqBodyAccMeanFreqY 0.00857138068540984
17 WALKING FreqBodyAccMeanFreqZ -0.0933328732232787
17 WALKING FreqBodyAccJerkMeanX -0.423446094590164
17 WALKING FreqBodyAccJerkMeanY -0.194232721737705
17 WALKING FreqBodyAccJerkMeanZ -0.523427055737705
17 WALKING FreqBodyAccJerkStDevX -0.343866129016393
17 WALKING FreqBodyAccJerkStDevY -0.0470379377672131
17 WALKING FreqBodyAccJerkStDevZ -0.543872996229508
17 WALKING FreqBodyAccJerkMeanFreqX -0.43680842295082
17 WALKING FreqBodyAccJerkMeanFreqY -0.40049341595082
17 WALKING FreqBodyAccJerkMeanFreqZ -0.446731876721311
17 WALKING FreqBodyGyroMeanX -0.40771670852459
17 WALKING FreqBodyGyroMeanY -0.490166286557377
17 WALKING FreqBodyGyroMeanZ -0.398809217540984
17 WALKING FreqBodyGyroStDevX -0.504849290819672
17 WALKING FreqBodyGyroStDevY -0.439238787704918
17 WALKING FreqBodyGyroStDevZ -0.438768699508197
17 WALKING FreqBodyGyroMeanFreqX -0.102582658990164
17 WALKING FreqBodyGyroMeanFreqY -0.0761681172065574
17 WALKING FreqBodyGyroMeanFreqZ -0.163270727868852
17 WALKING FreqBodyAccMagMean -0.429380043442623
17 WALKING FreqBodyAccMagStDev -0.565162507704918
17 WALKING FreqBodyAccMagMeanFreq 0.174349227754098
17 WALKING FreqBodyBodyAccJerkMagMean -0.335938891803279
17 WALKING FreqBodyBodyAccJerkMagStDev -0.211231860180328
17 WALKING FreqBodyBodyAccJerkMagMeanFreq 0.0274103270236066
17 WALKING FreqBodyBodyGyroMagMean -0.518618058688525
17 WALKING FreqBodyBodyGyroMagStDev -0.615320077704918
17 WALKING FreqBodyBodyGyroMagMeanFreq 0.351564688770492
17 WALKING FreqBodyBodyGyroJerkMagMean -0.582711859672131
17 WALKING FreqBodyBodyGyroJerkMagStDev -0.520385479180328
17 WALKING FreqBodyBodyGyroJerkMagMeanFreq 0.152044228696721
17 WALKING AngletBodyAccMeanGravity 0.0631849965737705
17 WALKING AngletBodyAccJerkMeanGravityMean -0.00860624890163935
17 WALKING AngletBodyGyroMeanGravityMean 0.0733299990819672
17 WALKING AngletBodyGyroJerkMeanGravityMean 0.0101386455737705
17 WALKING AngleXGravityMean -0.727020840163934
17 WALKING AngleYGravityMean 0.207186541803279
17 WALKING AngleZGravityMean 0.155074008229508
17 WALKING_DOWNSTAIRS TimeBodyAccMeanX 0.29391828326087
17 WALKING_DOWNSTAIRS TimeBodyAccMeanY -0.0167359404347826
17 WALKING_DOWNSTAIRS TimeBodyAccMeanZ -0.0892432745173913
17 WALKING_DOWNSTAIRS TimeBodyAccStDevX 0.187719760269565
17 WALKING_DOWNSTAIRS TimeBodyAccStDevY -0.0607892037384783
17 WALKING_DOWNSTAIRS TimeBodyAccStDevZ -0.231064156615217
17 WALKING_DOWNSTAIRS TimeGravityAccMeanX 0.928817578043478
17 WALKING_DOWNSTAIRS TimeGravityAccMeanY -0.151077057652174
17 WALKING_DOWNSTAIRS TimeGravityAccMeanZ -0.160962985956522
17 WALKING_DOWNSTAIRS TimeGravityAccStDevX -0.950026242173913
17 WALKING_DOWNSTAIRS TimeGravityAccStDevY -0.946576675652174
17 WALKING_DOWNSTAIRS TimeGravityAccStDevZ -0.901097766521739
17 WALKING_DOWNSTAIRS TimeBodyAccJerkMeanX 0.118250858006522
17 WALKING_DOWNSTAIRS TimeBodyAccJerkMeanY -0.0113826178208696
17 WALKING_DOWNSTAIRS TimeBodyAccJerkMeanZ -0.00939838078195652
17 WALKING_DOWNSTAIRS TimeBodyAccJerkStDevX -0.103436471413043
17 WALKING_DOWNSTAIRS TimeBodyAccJerkStDevY -0.304063534173913
17 WALKING_DOWNSTAIRS TimeBodyAccJerkStDevZ -0.536331570652174
17 WALKING_DOWNSTAIRS TimeBodyGyroMeanX 0.0677728390673913
17 WALKING_DOWNSTAIRS TimeBodyGyroMeanY -0.123517195928261
17 WALKING_DOWNSTAIRS TimeBodyGyroMeanZ 0.0162878745776087
17 WALKING_DOWNSTAIRS TimeBodyGyroStDevX -0.370436868891304
17 WALKING_DOWNSTAIRS TimeBodyGyroStDevY -0.459281989565217
17 WALKING_DOWNSTAIRS TimeBodyGyroStDevZ -0.468462984347826
17 WALKING_DOWNSTAIRS TimeBodyGyroJerkMeanX -0.1077700285
17 WALKING_DOWNSTAIRS TimeBodyGyroJerkMeanY -0.0381702367441304
17 WALKING_DOWNSTAIRS TimeBodyGyroJerkMeanZ -0.0582518846641304
17 WALKING_DOWNSTAIRS TimeBodyGyroJerkStDevX -0.526801825217391
17 WALKING_DOWNSTAIRS TimeBodyGyroJerkStDevY -0.572144734130435
17 WALKING_DOWNSTAIRS TimeBodyGyroJerkStDevZ -0.542770646521739
17 WALKING_DOWNSTAIRS TimeBodyAccMagMean 0.148951103536087
17 WALKING_DOWNSTAIRS TimeBodyAccMagStDev 0.0914076757326087
17 WALKING_DOWNSTAIRS TimeGravityAccMagMean 0.148951103536087
17 WALKING_DOWNSTAIRS TimeGravityAccMagStDev 0.0914076757326087
17 WALKING_DOWNSTAIRS TimeBodyAccJerkMagMean -0.221631694184783
17 WALKING_DOWNSTAIRS TimeBodyAccJerkMagStDev -0.206576683876087
17 WALKING_DOWNSTAIRS TimeBodyGyroMagMean -0.232641763307609
17 WALKING_DOWNSTAIRS TimeBodyGyroMagStDev -0.352687281086957
17 WALKING_DOWNSTAIRS TimeBodyGyroJerkMagMean -0.540325787826087
17 WALKING_DOWNSTAIRS TimeBodyGyroJerkMagStDev -0.592319490869565
17 WALKING_DOWNSTAIRS FreqBodyAccMeanX -0.0226239171245652
17 WALKING_DOWNSTAIRS FreqBodyAccMeanY -0.130272514565217
17 WALKING_DOWNSTAIRS FreqBodyAccMeanZ -0.3180818605
17 WALKING_DOWNSTAIRS FreqBodyAccStDevX 0.258941676302174
17 WALKING_DOWNSTAIRS FreqBodyAccStDevY -0.0860527358695652
17 WALKING_DOWNSTAIRS FreqBodyAccStDevZ -0.245413541641304
17 WALKING_DOWNSTAIRS FreqBodyAccMeanFreqX -0.514562240434783
17 WALKING_DOWNSTAIRS FreqBodyAccMeanFreqY -0.155801013828261
17 WALKING_DOWNSTAIRS FreqBodyAccMeanFreqZ -0.113333185608696
17 WALKING_DOWNSTAIRS FreqBodyAccJerkMeanX -0.215092049054348
17 WALKING_DOWNSTAIRS FreqBodyAccJerkMeanY -0.351268404347826
17 WALKING_DOWNSTAIRS FreqBodyAccJerkMeanZ -0.498668458043478
17 WALKING_DOWNSTAIRS FreqBodyAccJerkStDevX -0.0718767032673913
17 WALKING_DOWNSTAIRS FreqBodyAccJerkStDevY -0.298931144913043
17 WALKING_DOWNSTAIRS FreqBodyAccJerkStDevZ -0.573043711086957
17 WALKING_DOWNSTAIRS FreqBodyAccJerkMeanFreqX -0.508557029565217
17 WALKING_DOWNSTAIRS FreqBodyAccJerkMeanFreqY -0.559085845869565
17 WALKING_DOWNSTAIRS FreqBodyAccJerkMeanFreqZ -0.452939005217391
17 WALKING_DOWNSTAIRS FreqBodyGyroMeanX -0.316412962967391
17 WALKING_DOWNSTAIRS FreqBodyGyroMeanY -0.451126869347826
17 WALKING_DOWNSTAIRS FreqBodyGyroMeanZ -0.403380386086957
17 WALKING_DOWNSTAIRS FreqBodyGyroStDevX -0.393194731747826
17 WALKING_DOWNSTAIRS FreqBodyGyroStDevY -0.469390428043478
17 WALKING_DOWNSTAIRS FreqBodyGyroStDevZ -0.540949520217391
17 WALKING_DOWNSTAIRS FreqBodyGyroMeanFreqX -0.279498021580435
17 WALKING_DOWNSTAIRS FreqBodyGyroMeanFreqY -0.0744451681576087
17 WALKING_DOWNSTAIRS FreqBodyGyroMeanFreqZ -0.154726798605435
17 WALKING_DOWNSTAIRS FreqBodyAccMagMean 0.0580680522108696
17 WALKING_DOWNSTAIRS FreqBodyAccMagStDev -0.0618876767130435
17 WALKING_DOWNSTAIRS FreqBodyAccMagMeanFreq -0.0553633752984783
17 WALKING_DOWNSTAIRS FreqBodyBodyAccJerkMagMean -0.188680399771739
17 WALKING_DOWNSTAIRS FreqBodyBodyAccJerkMagStDev -0.236538515947826
17 WALKING_DOWNSTAIRS FreqBodyBodyAccJerkMagMeanFreq -0.0445946372391304
17 WALKING_DOWNSTAIRS FreqBodyBodyGyroMagMean -0.40943875826087
17 WALKING_DOWNSTAIRS FreqBodyBodyGyroMagStDev -0.428868687826087
17 WALKING_DOWNSTAIRS FreqBodyBodyGyroMagMeanFreq -0.0258920214847826
17 WALKING_DOWNSTAIRS FreqBodyBodyGyroJerkMagMean -0.57734888
17 WALKING_DOWNSTAIRS FreqBodyBodyGyroJerkMagStDev -0.643399203913044
17 WALKING_DOWNSTAIRS FreqBodyBodyGyroJerkMagMeanFreq 0.163045288093478
17 WALKING_DOWNSTAIRS AngletBodyAccMeanGravity -0.0617784494130435
17 WALKING_DOWNSTAIRS AngletBodyAccJerkMeanGravityMean -0.120553975717391
17 WALKING_DOWNSTAIRS AngletBodyGyroMeanGravityMean -0.0798154573913044
17 WALKING_DOWNSTAIRS AngletBodyGyroJerkMeanGravityMean 0.00739991945652174
17 WALKING_DOWNSTAIRS AngleXGravityMean -0.754580714565217
17 WALKING_DOWNSTAIRS AngleYGravityMean 0.18768213
17 WALKING_DOWNSTAIRS AngleZGravityMean 0.135724922673913
17 WALKING_UPSTAIRS TimeBodyAccMeanX 0.252604768583333
17 WALKING_UPSTAIRS TimeBodyAccMeanY -0.0228645614308333
17 WALKING_UPSTAIRS TimeBodyAccMeanZ -0.121290442104167
17 WALKING_UPSTAIRS TimeBodyAccStDevX -0.062952754100625
17 WALKING_UPSTAIRS TimeBodyAccStDevY -0.0131721014395833
17 WALKING_UPSTAIRS TimeBodyAccStDevZ -0.230220954239583
17 WALKING_UPSTAIRS TimeGravityAccMeanX 0.853530565833333
17 WALKING_UPSTAIRS TimeGravityAccMeanY -0.284153753333333
17 WALKING_UPSTAIRS TimeGravityAccMeanZ -0.298171464166667
17 WALKING_UPSTAIRS TimeGravityAccStDevX -0.949460372291667
17 WALKING_UPSTAIRS TimeGravityAccStDevY -0.91597346625
17 WALKING_UPSTAIRS TimeGravityAccStDevZ -0.930159843541667
17 WALKING_UPSTAIRS TimeBodyAccJerkMeanX 0.07680441704375
17 WALKING_UPSTAIRS TimeBodyAccJerkMeanY 0.03083565139375
17 WALKING_UPSTAIRS TimeBodyAccJerkMeanZ 0.00759533846458334
17 WALKING_UPSTAIRS TimeBodyAccJerkStDevX -0.292665827083333
17 WALKING_UPSTAIRS TimeBodyAccJerkStDevY -0.349791873229167
17 WALKING_UPSTAIRS TimeBodyAccJerkStDevZ -0.657430836041667
17 WALKING_UPSTAIRS TimeBodyGyroMeanX -0.0304250571395833
17 WALKING_UPSTAIRS TimeBodyGyroMeanY -0.0548455941370417
17 WALKING_UPSTAIRS TimeBodyGyroMeanZ 0.0560931358145833
17 WALKING_UPSTAIRS TimeBodyGyroStDevX -0.496562732729167
17 WALKING_UPSTAIRS TimeBodyGyroStDevY -0.493044125208333
17 WALKING_UPSTAIRS TimeBodyGyroStDevZ -0.234402350714583
